inventarnummer;wikidata_id
KMS7865;Q20267871
KMS7866;Q20278156
KMS7867;Q20539392
KMS7868;Q20274127
KMS7869;Q20354157
KMS7870;Q20550094
KMS7871;Q20440819
KMS7872;Q20354631
KMS7873;Q20355074
KMS7874;Q20275862
KMS7875;Q20268809
KMS7876;Q20354774
KMS7877;Q20278261
KMS7878;Q20422127
KMS7879;Q20540427
KMS788;Q20435833
KMS7880;Q20423035
KMS7881;Q20540275
KMS7882;Q20380001
KMS7883;Q20540169
KMS7884;Q20538644
KMS7885;Q20379331
KMS7886;Q20434196
KMS7887;Q20540040
KMS7889;Q20493165
KMS7890;Q20267591
KMS7891;Q20440540
KMS7892;Q20354524
KMS7893;Q20412926
KMS7894;Q20355129
KMS7895;Q20355672
KMS7896;Q20354655
KMS7897;Q20354867
KMS7898;Q20355783
KMS7899;Q20428215
KMS7900;Q20533498
KMS7901;Q20267777
KMS7902;Q20540442
KMS7903;Q20355133
KMS7904;Q20276837
KMS7905;Q20421932
KMS7906;Q20540438
KMS7907;Q20278294
KMS7908;Q20354085
KMS7909;Q20480059
KMS791;Q20355356
KMS7910;Q20355635
KMS7911;Q20473370
KMS7912;Q20539515
KMS7913;Q20440619
KMS7914;Q20440638
KMS7915;Q20276011
KMS7916;Q20379766
KMS7917;Q20440930
KMS7918;Q20537758
KMS7919;Q20277714
KMS792;Q20441154
KMS7920;Q20355388
KMS7923;Q20386213
KMS7924;Q20496758
KMS7925;Q20391987
KMS7926;Q20389430
KMS7927;Q20426316
KMS7928;Q20267538
KMS7929;Q20414293
KMS793;Q20440961
KMS7930;Q20355425
KMS7931;Q20354914
KMS7932;Q20457516
KMS7933;Q20354464
KMS7934;Q20530717
KMS7935;Q20355588
KMS7936;Q20538037
KMS7937;Q20467034
KMS7938;Q20540725
KMS7939;Q48450910
KMS7940;Q20381014
KMS7941;Q20440586
KMS7942;Q20422101
KMS7943;Q20462467
KMS7944;Q20540594
KMS7945;Q20440714
KMS7946a;Q20355353
KMS7946b;Q20540233
KMS7946c;Q20386078
KMS7946d;Q20476095
KMS7946e;Q20441001
KMS7946f;Q20539008
KMS7946g;Q20275934
KMS7947;Q20434491
KMS7948;Q20355196
KMS795;Q20540259
KMS7950;Q20532331
KMS7951;Q20267514
KMS7953;Q20466113
KMS7954;Q20267509
KMS7956;Q20267826
KMS7957;Q20493126
KMS7959;Q20380282
KMS796;Q20539987
KMS7960;Q20433105
KMS7961;Q20278604
KMS7962;Q20355602
KMS797;Q20551916
KMS7974;Q20536701
KMS7976;Q20354516
KMS7977;Q20540330
KMS7978;Q20268152
KMS7981;Q20354799
KMS7982;Q20355502
KMS7983;Q20355561
KMS7984;Q20354855
KMS7985;Q20537576
KMS7988;Q20270519
KMS7989;Q20355793
KMS7990;Q20268280
KMS7991;Q20536662
KMS7994;Q20392271
KMS7997;Q20539928
KMS7998;Q20355782
KMS7999;Q20268635
KMS8;Q20441032
KMS80;Q20268751
KMS8001;Q20270305
KMS8003;Q20354976
KMS8004;Q20277549
KMS8006;Q20354134
KMS8007;Q20493176
KMS8008;Q20355415
KMS801;Q20469555
KMS8010;Q20268298
KMS8011;Q20354462
KMS8012;Q20267945
KMS8013;Q20278603
KMS8014;Q20354375
KMS8015;Q20354850
KMS8016;Q20538210
KMS802;Q20475891
KMS803;Q20267248
KMS804;Q20268640
KMS8045;Q20355294
KMS8046;Q20354131
KMS8047;Q20497808
KMS8048;Q20389810
KMS8049;Q20278033
KMS805;Q20495394
KMS8050;Q20355531
KMS8054;Q20392005
KMS8055;Q20539786
KMS8056;Q20496938
KMS8057;Q20441174
KMS806;Q20425896
KMS8074;Q20423901
KMS8075;Q20440525
KMS8076;Q20429116
KMS8077;Q20275524
KMS8078;Q20268205
KMS8079;Q20273961
KMS808;Q20422135
KMS8084;Q20386692
KMS8085;Q20354506
KMS8086;Q20274023
KMS8087;Q20539844
KMS8088;Q20421106
KMS8089;Q20540975
KMS809;Q20271115
KMS8090;Q20354133
KMS8091;Q20440557
KMS8092;Q20469397
KMS81;Q20354955
KMS810;Q20493150
KMS8102;Q20441002
KMS8104;Q20469081
KMS8106;Q20267199
KMS8107;Q20277844
KMS8108;Q20539017
KMS8109;Q20355730
KMS811;Q20538841
KMS8110;Q20540986
KMS8111;Q20538251
KMS8112;Q20268327
KMS8113;Q20441145
KMS8114;Q20277248
KMS8115;Q20267622
KMS8116;Q20467149
KMS8117;Q20278316
KMS8118;Q20440279
KMS8119;Q20469497
KMS812;Q20355315
KMS8120;Q20355740
KMS8121;Q20267288
KMS8122;Q20479647
KMS8123;Q20440597
KMS8124;Q20354918
KMS8125;Q20501205
KMS8126;Q20354252
KMS8127;Q20440309
KMS8128;Q20539189
KMS8129;Q20414773
KMS813;Q20540923
KMS8130;Q20277463
KMS8131;Q20496129
KMS8132;Q20469214
KMS8133;Q20440849
KMS8134;Q20491368
KMS8135;Q20355355
KMS8136;Q20421293
KMS8137;Q20536816
KMS8138;Q20355142
KMS8139;Q20539097
KMS814;Q20497449
KMS8140;Q20380374
KMS8141;Q20354455
KMS8142;Q20355647
KMS8143;Q20268160
KMS8144;Q20440682
KMS8145;Q20441222
KMS8147;Q20275990
KMS8148;Q20355387
KMS8149;Q20354985
KMS815;Q20440322
KMS8150;Q20380535
KMS8151;Q20355706
KMS8152;Q20267692
KMS8153;Q20274344
KMS8154;Q20355405
KMS8155;Q20355140
KMS8156;Q20382669
KMS8157;Q20355328
KMS8158;Q20541001
KMS8159;Q20355123
KMS816;Q20538917
KMS8160;Q20354389
KMS8161;Q20354367
KMS8162;Q20474095
KMS8163;Q20383707
KMS8164;Q20355095
KMS8165;Q20440885
KMS8166;Q20381212
KMS8167;Q20500942
KMS8168;Q20379433
KMS8169;Q20436489
KMS817;Q20552191
KMS8170;Q20440839
KMS8171;Q20538192
KMS8172;Q20391998
KMS8173;Q20491344
KMS8174;Q20354291
KMS8176;Q20355578
KMS818;Q20482293
KMS819;Q20379501
KMS8192;Q20355079
KMS8193;Q20354507
KMS8194;Q20355686
KMS8195;Q20402132
KMS8196;Q20354677
KMS8197;Q20355506
KMS8198;Q20538412
KMS8199;Q20541393
KMS820;Q20354089
KMS8200;Q20355475
KMS8201;Q20355413
KMS8202;Q20381023
KMS8203;Q20273069
KMS8204;Q20268066
KMS8205;Q20379495
KMS8206;Q20539013
KMS8207;Q20428300
KMS8208;Q20475140
KMS8209;Q20268537
KMS821;Q20536584
KMS8210;Q20392181
KMS8212;Q20440463
KMS8213;Q20268375
KMS8214;Q20537614
KMS8217;Q20355002
KMS8218;Q20440778
KMS8219;Q20392019
KMS822;Q20440745
KMS8220;Q20268429
KMS8221;Q20439414
KMS8222;Q20491196
KMS8223;Q20392282
KMS8224;Q20354197
KMS8225;Q20439265
KMS8226;Q20428158
KMS8227;Q20440890
KMS8228;Q20426571
KMS823;Q20276620
KMS8236;Q20440657
KMS8237;Q20483890
KMS8238;Q20429374
KMS8239;Q20464740
KMS824;Q20464052
KMS8240;Q20267201
KMS8241;Q20497937
KMS8242;Q20355801
KMS8243;Q20270111
KMS8244;Q20267813
KMS8245;Q20355684
KMS8246;Q20392064
KMS8248;Q20277494
KMS8249;Q20267109
KMS825;Q20392809
KMS8250;Q20379754
KMS8251;Q20440563
KMS8252;Q20388019
KMS8254;Q20355358
KMS8255;Q20409974
KMS8258;Q20540205
KMS8259;Q20539643
KMS826;Q20423391
KMS8260;Q20440601
KMS8261;Q20354622
KMS8262;Q20268766
KMS8266;Q20537239
KMS827;Q20278244
KMS8270;Q20538759
KMS8271;Q20354499
KMS8272;Q20422318
KMS8273;Q20391731
KMS8274;Q20543025
KMS8278;Q20355348
KMS8279;Q20380610
KMS828;Q20528473
KMS8280;Q20440674
KMS8281;Q20440142
KMS8282;Q20355061
KMS8283;Q20440797
KMS8284;Q20403453
KMS8285;Q20440386
KMS8289;Q20440297
KMS829;Q20420999
KMS8290;Q20267841
KMS8291;Q20492126
KMS8292;Q20440927
KMS8293;Q20355564
KMS8294;Q20268344
KMS8295;Q20421674
KMS8296;Q20355430
KMS8297;Q20470330
KMS8298;Q20355338
KMS830;Q20355202
KMS8305;Q20440893
KMS831;Q20276032
KMS8311;Q20492687
KMS8312;Q20355282
KMS8313;Q20392201
KMS8314;Q20382178
KMS8315;Q20354863
KMS8316;Q20491444
KMS8317;Q20491977
KMS8318;Q20380265
KMS8319;Q20392211
KMS832;Q20483183
KMS8320;Q20354108
KMS8321;Q20354829
KMS8322;Q20271313
KMS8325;Q20354807
KMS8326;Q20468420
KMS8327;Q20406554
KMS8328;Q20355346
KMS8329;Q20354337
KMS833;Q20354084
KMS834;Q20354786
KMS8343;Q20268574
KMS8344;Q20355009
KMS8345;Q20438638
KMS8346;Q20354767
KMS8347;Q20539586
KMS8348;Q20268142
KMS835;Q20355189
KMS8350;Q20494167
KMS8351;Q20539619
KMS8352;Q20272205
KMS8355;Q20440998
KMS8356;Q20355125
KMS8359;Q20267154
KMS836;Q20380272
KMS8360;Q20355479
KMS8361;Q20440822
KMS8362;Q20441009
KMS8364;Q20540541
KMS8365;Q20386758
KMS8366;Q20269510
KMS8367;Q20413630
KMS8368;Q20354857
KMS8369;Q20532803
KMS837;Q20380061
KMS8370;Q20267912
KMS8371;Q20355088
KMS8372;Q20539839
KMS8373;Q20479490
KMS8374;Q20537921
KMS8375;Q20440318
KMS8376;Q20354495
KMS8377;Q20354254
KMS8378;Q20355524
KMS8379;Q20531279
KMS838;Q20536709
KMS8389;Q20268252
KMS839;Q20441091
KMS8390;Q20423467
KMS8391;Q20536537
KMS8392;Q20267632
KMS8393;Q20355052
KMS8394;Q20355066
KMS8395;Q20536689
KMS84;Q20496079
KMS840;Q20384106
KMS8400;Q20536999
KMS8401;Q20354272
KMS8402;Q20468591
KMS8403;Q20274621
KMS8404;Q20440817
KMS8405;Q20277004
KMS8406;Q20379798
KMS8407;Q20477235
KMS8409;Q20491238
KMS841;Q20354246
KMS8410;Q20421253
KMS8411;Q20271542
KMS8412;Q20354604
KMS8415;Q20355179
KMS8416;Q20531174
KMS8417;Q20403960
KMS8419;Q20463081
KMS8420;Q20355081
KMS8421;Q20275343
KMS8424;Q20539371
KMS8425;Q20269457
KMS8426;Q20354548
KMS843;Q20440595
KMS8434;Q20540125
KMS8436;Q20355574
KMS8437;Q20354380
KMS8438;Q20440369
KMS8439;Q20278335
KMS844;Q20268761
KMS845;Q20391655
KMS846;Q20355178
KMS8465;Q20466442
KMS8466;Q20540904
KMS8467;Q20539761
KMS8468;Q20441160
KMS847;Q20441149
KMS8470;Q20277813
KMS8471;Q20428187
KMS8472;Q20277724
KMS8473;Q20491315
KMS8474;Q20441115
KMS8475;Q20440419
KMS848;Q20391985
KMS8480;Q20267629
KMS8484;Q20380701
KMS8485;Q20440507
KMS8486;Q20476062
KMS8487;Q20491818
KMS8488;Q20405698
KMS8489;Q20493760
KMS849;Q20380644
KMS8490;Q20405545
KMS8491;Q20538349
KMS8492;Q20491251
KMS8493;Q20440688
KMS8494;Q20355721
KMS8495;Q20432963
KMS8496;Q20380106
KMS8497;Q20278295
KMS8498;Q20437837
KMS8499;Q20273995
KMS850;Q20355402
KMS8500;Q20268288
KMS8502;Q20267922
KMS8503;Q20968213
KMS8504;Q20493387
KMS8506;Q20354619
KMS8507;Q20457695
KMS8508;Q20354580
KMS8509;Q20380248
KMS851;Q20355062
KMS8510;Q20354745
KMS8511;Q20354135
KMS8513;Q20440800
KMS8515;Q20267752
KMS8516;Q20354346
KMS852;Q20475469
KMS8520;Q20268150
KMS8521;Q20268354
KMS8522;Q20392209
KMS8523;Q20392129
KMS8524;Q20538886
KMS8525;Q20277612
KMS8526;Q20491189
KMS853;Q20354851
KMS8533;Q20268791
KMS8534;Q20432828
KMS8535;Q20500728
KMS8536;Q20267773
KMS8537;Q20497066
KMS8538;Q20355410
KMS854;Q20422119
KMS8540;Q20441103
KMS8541;Q20496718
KMS8542;Q20440663
KMS8543;Q20380270
KMS8545;Q20384319
KMS8547;Q20267075
KMS8549;Q20476879
KMS8550;Q20355512
KMS8551;Q20536783
KMS8554;Q20468271
KMS8555;Q20275680
KMS8558;Q20354441
KMS8559;Q20421727
KMS856;Q20553194
KMS8561;Q20422122
KMS8562;Q20276002
KMS8566;Q20355624
KMS8567;Q20278597
KMS8568;Q20355519
KMS8569;Q20468853
KMS857;Q20278573
KMS8570;Q20355696
KMS8571;Q20553676
KMS8572;Q20379973
KMS8574;Q20413324
KMS8575;Q20539469
KMS8576;Q20540356
KMS8578;Q20537933
KMS8579;Q20426681
KMS858;Q20441166
KMS8581;Q20440810
KMS8582;Q20401381
KMS8584;Q20540089
KMS8585;Q20540643
KMS8587;Q20354335
KMS8588;Q20440957
KMS8589;Q20355403
KMS859;Q20427324
KMS8590;Q20475960
KMS8595;Q20355381
KMS8596;Q20441013
KMS8597;Q20538029
KMS8598;Q20267382
KMS8599;Q20528353
KMS860;Q20392052
KMS8600;Q20354573
KMS8602;Q20441098
KMS8603;Q12316722
KMS8604;Q20410844
KMS8605;Q20278249
KMS8608;Q20407800
KMS8609;Q20355695
KMS861;Q20268523
KMS8610;Q20278275
KMS8611;Q20422156
KMS8612;Q20355629
KMS8618;Q20441218
KMS8619;Q20441140
KMS862;Q20354463
KMS8620;Q20538790
KMS8622;Q20540934
KMS8623;Q20267625
KMS8624;Q20440062
KMS8625;Q20440424
KMS8626;Q20269583
KMS8627;Q20433383
KMS863;Q20421746
KMS8630;Q20545985
KMS8634;Q20392029
KMS8635;Q20380279
KMS8638;Q20551815
KMS8639;Q20440854
KMS864;Q20468113
KMS8640;Q20540068
KMS8643;Q20540482
KMS8644;Q20534712
KMS8645;Q20278280
KMS8646;Q20355545
KMS8647;Q20440770
KMS8648;Q20354185
KMS8649;Q20539802
KMS865;Q20354105
KMS8650;Q20426898
KMS8651;Q20535853
KMS8654;Q20438955
KMS8657;Q20469115
KMS866;Q20539834
KMS8660;Q20415264
KMS8661;Q20268041
KMS8662;Q20268633
KMS8664;Q20354179
KMS8665;Q20440134
KMS8668;Q20550622
KMS8669;Q20355168
KMS867;Q20267376
KMS8676;Q20355805
KMS8677;Q20440877
KMS8678;Q20468464
KMS868;Q20276025
KMS8684;Q20470353
KMS8687;Q20433080
KMS8688;Q20483957
KMS8689;Q20440990
KMS869;Q20393386
KMS8697;Q20529631
KMS8698;Q20271707
KMS8699;Q20355265
KMS870;Q20384363
KMS8700;Q20537584
KMS8703;Q20354773
KMS8704;Q20469797
KMS8707;Q20355466
KMS8708;Q20354227
KMS8709;Q20496971
KMS871;Q4198385
KMS8710;Q20267638
KMS8711;Q20355051
KMS8712;Q20532738
KMS8714;Q20457939
KMS8715;Q20540741
KMS8717;Q20276931
KMS8718;Q20421070
KMS8726;Q20540770
KMS8727;Q20354331
KMS8734;Q20539562
KMS8735;Q20354875
KMS8739;Q20355747
KMS8740;Q20491302
KMS8741;Q20276460
KMS8742;Q20275014
KMS8743;Q20470311
KMS8744;Q20433831
KMS8745;Q20355641
KMS8746;Q20540409
KMS8747;Q20380134
KMS8748;Q20354564
KMS8749;Q20355804
KMS8750;Q20354363
KMS8751;Q20540610
KMS876;Q20267530
KMS8769;Q48453940
KMS877;Q20428389
KMS8770;Q48453510
KMS8771;Q48448883
KMS8772;Q48448734
KMS8773;Q48448920
KMS8774;Q48453558
KMS8775;Q48448680
KMS8776;Q48454335
KMS8777;Q48453882
KMS8778;Q63033309
KMS8779;Q48450307
KMS8780;Q48451647
KMS8781;Q48450483
KMS8782;Q62941674
KMS8783;Q48448639
KMS8784;Q48452407
KMS8791;Q48452709
KMS8793;Q20379471
KMS8795;Q48450351
KMS8796;Q48451896
KMS8797;Q48452354
KMS8798;Q48453743
KMS8799;Q48449627
KMS8800;Q48452549
KMS8801;Q48453267
KMS8802;Q48454008
KMS8803;Q48449870
KMS8804;Q48452502
KMS8806;Q48452984
KMS8808;Q48453213
KMS8811;Q48449349
KMS8812;Q48449930
KMS8817;Q28484759
KMS882;Q20537905
KMS8821;Q48451591
KMS8824;Q48453642
KMS8825;Q48450556
KMS8826;Q48452773
KMS883;Q20536349
KMS8830;Q48453160
KMS8831;Q48449797
KMS8832;Q48449581
KMS8833;Q31214586
KMS8834;Q48450247
KMS8839;Q63033489
KMS884;Q20421349
KMS8840;Q48452459
KMS8847;Q21781576
KMS8847;Q21781576
KMS8848;Q62929174
KMS8849;Q63002876
KMS885;Q20422534
KMS8850;Q62984560
kms8852;Q63026479
KMS8856;Q63010600
KMS886;Q20277559
KMS8866;Q62994441
KMS8867;Q62937406
KMS8868;Q62981316
KMS8869;Q62931558
KMS887;Q20355775
KMS8870;Q62977477
KMS888;Q20381021
KMS889;Q20440937
KMS890;Q20546722
KMS892;Q20540021
KMS893;Q20382546
KMS894;Q20408745
KMS895;Q20396063
KMS896;Q20469808
KMS897;Q20538807
KMS899;Q20354603
KMS9;Q20531799
KMS900;Q20540185
KMS901;Q20493570
KMS904;Q20537998
KMS905;Q20478575
KMS906;Q20440505
KMS907;Q20380888
KMS908;Q20267847
KMS909;Q20399838
KMS910;Q20355145
KMS911;Q20538451
KMS912;Q20354153
KMS913;Q20380847
KMS914;Q20491268
KMS915;Q20274818
KMS916;Q20464497
KMS917;Q20410300
KMS918;Q20354809
KMS919;Q20278318
KMS920;Q20426778
KMS921;Q20552853
KMS922;Q20536749
KMS923;Q20355226
KMS924;Q20276704
KMS93;Q20539459
KMS933;Q20277139
KMS935;Q20382426
KMS938;Q20380598
KMS939;Q20354637
KMS941;Q20392207
KMS942;Q20440806
KMS943;Q20476325
KMS944;Q20354930
KMS945;Q20533999
KMS946;Q20267734
KMS947;Q20440781
KMS948;Q20460548
KMS952;Q20440673
KMS953;Q20431042
KMS954;Q20422170
KMS955;Q20275450
KMS956;Q20268120
KMS957;Q20268711
KMS958;Q20354650
KMS959;Q20496601
KMS960;Q20539605
KMS961;Q20268099
KMS962;Q20549036
KMS963;Q20355808
KMS965;Q20501090
KMS966;Q20278281
KMS967;Q20427399
KMS968;Q20268672
KMS969;Q20355481
KMS970;Q20268321
KMS971;Q20276007
KMS972;Q20380761
KMS973;Q20268750
KMS974;Q20277034
KMS976;Q20421005
KMS977;Q20392280
KMS979;Q20440395
KMS980;Q20441112
KMS981;Q20277944
KMS982;Q20355071
KMS983;Q20270756
KMS984;Q20354083
KMS985;Q20537509
KMS986;Q20551905
KMS991;Q20277969
KMS992;Q20354776
KMS993;Q20427118
KMS994;Q20354526
KMS996;Q20440845
KMShm10;Q20475167
KMShm11;Q20440600
KMShm14;Q20483879
KMShm15;Q20468070
KMShm16;Q20354092
KMShm17;Q20440641
KMShm18;Q20268359
KMShm19;Q20354768
KMShm2;Q20268473
KMShm7;Q20354815
KMShm8;Q20384760
KMShm9;Q20355549
KMSr1;Q20440122
KMSr10;Q20355278
KMSr100;Q20491182
KMSr101;Q20491508
KMSr102;Q20278605
KMSr103;Q20539158
KMSr104;Q20276812
KMSr105;Q20355001
KMSr106;Q20406971
KMSr107;Q20481158
KMSr108;Q20268250
KMSr109;Q20354794
KMSr11;Q20491491
KMSr110;Q20440859
KMSr111;Q20422061
KMSr112;Q20540064
KMSr113;Q20537484
KMSr12;Q20278313
KMSr13;Q20552039
KMSr14;Q20438050
KMSr140;Q20468885
KMSr141;Q20422922
KMSr142;Q20275509
KMSr145;Q4062416
KMSr146;Q20271148
KMSr147;Q20468637
KMSr148;Q20355555
KMSr149;Q20355778
KMSr15;Q20482044
KMSr152;Q20440741
KMSr153;Q20277822
KMSr155;Q20379538
KMSr156;Q20354811
KMSr157;Q20425911
KMSr159;Q20538227
KMSr16;Q20355750
KMSr160;Q20268043
KMSr161;Q20424961
KMSr162;Q20475827
KMSr165;Q20392166
KMSr17;Q20355463
KMSr171;Q2902188
KMSr172;Q20268182
KMSr173;Q20275722
KMSr174;Q20355763
KMSr178;Q20355385
KMSr179;Q20267291
KMSr18;Q20475218
KMSr180;Q20492810
KMSr181;Q20541879
KMSr182;Q20379638
KMSr183;Q20380214
KMSr185;Q20422027
KMSr189;Q14528717
KMSr19;Q20267182
KMSr191;Q20355200
KMSr192;Q20267354
KMSr193;Q20270330
KMSr194;Q20528244
KMSr195;Q20482104
KMSr198;Q20537286
KMSr199;Q20355670
KMSr2;Q20440831
KMSr20;Q20491234
KMSr200;Q20379607
KMSr204;Q20355257
KMSr205;Q20540981
KMSr206;Q20478750
KMSr21;Q20441133
KMSr22;Q20355618
KMSr23;Q20355046
KMSr24;Q20268030
KMSr25;Q20480866
KMSr26;Q20355530
KMSr27;Q20354213
KMSr28;Q20427474
KMSr29;Q20441147
KMSr3;Q20267917
KMSr30;Q20530524
KMSr31;Q20267210
KMSr32;Q20392250
KMSr33;Q20354900
KMSr34;Q20441138
KMSr35;Q20354529
KMSr36;Q20440440
KMSr37;Q20270542
KMSr38;Q20354668
KMSr39;Q20477313
KMSr4;Q20539626
KMSr40;Q20267883
KMSr41;Q20355716
KMSr42;Q20354678
KMSr43;Q20384448
KMSr44;Q20354957
KMSr45;Q20431735
KMSr46;Q20354110
KMSr47;Q20534869
KMSr48;Q20267974
KMSr49;Q20493430
KMSr5;Q20272976
KMSr50;Q20268357
KMSr51;Q20421032
KMSr52;Q20277601
KMSr53;Q20275957
KMSr54;Q20354150
KMSr55;Q20468448
KMSr56;Q20355164
KMSr57;Q20440701
KMSr58;Q20421535
KMSr59;Q20404122
KMSr6;Q20267368
KMSr60;Q20551525
KMSr61;Q20268368
KMSr62;Q20354101
KMSr63;Q20440197
KMSr64;Q20267407
KMSr65;Q20440769
KMSr66;Q20540316
KMSr67;Q20269968
KMSr68;Q20483925
KMSr69;Q20496935
KMSr7;Q20426820
KMSr70;Q20540412
KMSr71;Q20355533
KMSr72;Q20491209
KMSr73;Q20278258
KMSr74;Q20440219
KMSr75;Q20267260
KMSr76;Q20354554
KMSr77;Q20380287
KMSr78;Q7447987
KMSr79;Q20540070
KMSr8;Q20380465
KMSr80;Q20267618
KMSr81;Q20491656
KMSr82;Q20355280
KMSr83;Q20355492
KMSr84;Q20354103
KMSr85;Q20392004
KMSr86;Q20421015
KMSr87;Q20380260
KMSr88;Q20537459
KMSr89;Q20470475
KMSr9;Q20501064
KMSr90;Q20268146
KMSr91;Q20539799
KMSr92;Q20355770
KMSr93;Q20278590
KMSr94;Q20355473
KMSsp1;Q20354596
KMSsp10;Q20267764
KMSsp100;Q20540188
KMSsp101;Q20536770
KMSsp102;Q20276800
KMSsp103;Q20536575
KMSsp104;Q20441141
KMSsp105;Q20354757
KMSsp106;Q20404947
KMSsp107;Q20540628
KMSsp108;Q20355289
KMSsp109;Q20354403
KMSsp11;Q20354281
KMSsp110;Q20355013
KMSsp113;Q20354924
KMSsp114;Q20354171
KMSsp116;Q20440918
KMSsp117;Q20268811
KMSsp118;Q20355239
KMSsp119;Q20275923
KMSsp12;Q20540122
KMSsp120;Q20268556
KMSsp122;Q20268261
KMSsp123;Q20392098
KMSsp124;Q20387366
KMSsp125;Q20478038
KMSsp126;Q20440238
KMSsp128;Q20278599
KMSsp129;Q20540690
KMSsp13;Q20492813
KMSsp130;Q20440180
KMSsp132;Q20268243
KMSsp134;Q20268795
KMSsp137;Q20354168
KMSsp138;Q20271455
KMSsp139;Q20547967
KMSsp14;Q20392081
KMSsp141;Q20422182
KMSsp142;Q20275031
KMSsp143;Q20268725
KMSsp144;Q20354644
KMSsp145;Q20267672
KMSsp146;Q11824955
KMSsp146;Q11824955
KMSsp147;Q20441182
KMSsp148;Q20354437
KMSsp149;Q20440865
KMSsp15;Q20473598
KMSsp150;Q20354840
KMSsp151;Q20354994
KMSsp152;Q20433004
KMSsp153;Q20354550
KMSsp154;Q20275050
KMSsp155;Q20354350
KMSsp157;Q20426308
KMSsp158;Q20440579
KMSsp159;Q20440567
KMSsp16;Q20433041
KMSsp160;Q20391984
KMSsp161;Q20268521
KMSsp162;Q48451805
KMSsp162A;Q20491706
KMSsp163;Q20354112
KMSsp164;Q20381011
KMSsp165;Q20475698
KMSsp166;Q20354117
KMSsp167;Q20354114
KMSsp168;Q20388620
KMSsp169;Q20476462
KMSsp17;Q20275493
KMSsp170;Q20354382
KMSsp171;Q20268571
KMSsp172;Q20267528
KMSsp173;Q20275170
KMSsp174;Q20355464
KMSsp175;Q20390908
KMSsp176;Q20421055
KMSsp177;Q20278591
KMSsp178;Q20540208
KMSsp179;Q20422046
KMSsp180;Q20354492
KMSsp181;Q20539976
KMSsp182;Q20276576
KMSsp183;Q20268452
KMSsp184;Q20437780
KMSsp185;Q20396156
KMSsp186;Q20278001
KMSsp19;Q20440448
KMSsp191;Q20277173
KMSsp192;Q20422087
KMSsp193;Q20355669
KMSsp194;Q20385494
KMSsp196;Q20355780
KMSsp197;Q20354155
KMSsp198;Q20379600
KMSsp199;Q20276228
KMSsp2;Q20542274
KMSsp20;Q20538844
KMSsp200;Q20379708
KMSsp201;Q20440288
KMSsp202;Q20468283
KMSsp204;Q20391267
KMSsp205;Q20432133
KMSsp206;Q20392054
KMSsp207;Q20392192
KMSsp208;Q20392245
KMSsp209;Q20354081
KMSsp210;Q20391994
KMSsp211;Q20354368
KMSsp212;Q20532595
KMSsp213;Q20355657
KMSsp214;Q20437508
KMSsp215;Q48452245
KMSsp216;Q48454200
KMSsp217;Q20355037
KMSsp219;Q20411104
KMSsp220;Q20354514
KMSsp221;Q20354468
KMSsp222;Q20538680
KMSsp223;Q20493119
KMSsp225;Q20267349
KMSsp226;Q20275925
KMSsp227;Q20440730
KMSsp228;Q20440915
KMSsp229;Q20355487
KMSsp230;Q20355673
KMSsp231;Q20425773
KMSsp232;Q20536201
KMSsp233;Q20544902
KMSsp234;Q20354595
KMSsp235;Q20424652
KMSsp237;Q20476526
KMSsp238;Q20267431
KMSsp239;Q20468055
KMSsp24;Q20441022
KMSsp240;Q20354803
KMSsp241;Q20272812
KMSsp242;Q20268113
KMSsp243;Q20268679
KMSsp244;Q20440715
KMSsp245;Q20428778
KMSsp246;Q20278625
KMSsp247;Q20532565
KMSsp248;Q20272670
KMSsp249;Q20491973
KMSsp25;Q20434285
KMSsp250;Q20538946
KMSsp251;Q20441169
KMSsp253;Q20540086
KMSsp255;Q20539947
KMSsp256;Q20440708
KMSsp257;Q20537714
KMSsp258;Q20475666
KMSsp259;Q20399268
KMSsp26;Q20440518
KMSsp260;Q20476621
KMSsp261;Q20440679
KMSsp262;Q20458360
KMSsp263;Q20379414
KMSsp264;Q20441067
KMSsp265;Q20355787
KMSsp266;Q20355173
KMSsp267;Q20355495
KMSsp268;Q20354565
KMSsp269;Q20440550
KMSsp27;Q20423143
KMSsp270;Q20381005
KMSsp271;Q20273565
KMSsp272;Q20379887
KMSsp273;Q20354397
KMSsp274;Q20269611
KMSsp275;Q20355297
KMSsp276;Q20540349
KMSsp277;Q20477330
KMSsp278;Q20268614
KMSsp279;Q20276301
KMSsp28;Q20539876
KMSsp280;Q20382883
KMSsp281;Q20440753
KMSsp282;Q20354806
KMSsp283;Q20267600
KMSsp284;Q20379923
KMSsp285;Q20354204
KMSsp286;Q20440409
KMSsp287;Q20493244
KMSsp288;Q20355592
KMSsp289;Q20440534
KMSsp29;Q20355729
KMSsp290;Q20275190
KMSsp291;Q20539520
KMSsp292;Q20440636
KMSsp293;Q20412001
KMSsp294;Q20421500
KMSsp295;Q20468869
KMSsp296;Q20379333
KMSsp297;Q20441086
KMSsp298;Q20268457
KMSsp299;Q20540992
KMSsp3;Q20425450
KMSsp30;Q20355490
KMSsp300;Q20473978
KMSsp301;Q20425755
KMSsp302;Q20354661
KMSsp303;Q20493161
KMSsp304;Q20441053
KMSsp305;Q20440847
KMSsp306;Q20269394
KMSsp307;Q20276029
KMSsp308;Q20278272
KMSsp309;Q20441197
KMSsp31;Q20392024
