inventorynumber;wikidataitem;creator;title;image;url;height;width;mime
KMS3431;Q20539088;[[wikidata:Q290135]];Empress Eugenie on Horseback;https://commons.wikimedia.org/wiki/Special:FilePath/Carl Friederich Kiørboe - Empress Eugenie on Horseback - KMS3431 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3431;2500;1981;image/jpeg
KMS2059;Q20274243;[[wikidata:Q363823]];A Pergola, Italy;https://commons.wikimedia.org/wiki/Special:FilePath/Eckersberg, CW - En pergola.jpeg;https://collection.smk.dk/#/en/detail/KMS2059;1400;1143;image/jpeg
KMSst288;Q20426399;[[wikidata:Q9342]];Venus and Cupid;https://commons.wikimedia.org/wiki/Special:FilePath/Jacopo (il Vecchio) Palma - Venus and Cupid - KMSst288 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSst288;722;768;image/jpeg
KMS1500;Q20355613;[[wikidata:Q11963186]];Rahbek ved sin hustrus dødsleje;https://commons.wikimedia.org/wiki/Special:FilePath/Carl Thomsen - Rahbek ved sin hustrus dødsleje - KMS1500 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1500;633;768;image/jpeg
KMSsp732;Q20267894;None;Portrait Head of an Elderly Man;https://commons.wikimedia.org/wiki/Special:FilePath/Ubekendt nederlandsk 1400-tallet - Portrait Head of an Elderly Man - KMSsp732 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp732;768;517;image/jpeg
KMS8217;Q20355002;[[wikidata:Q12310271]];Roses in an Italian Ceramic Vase;;https://collection.smk.dk/#/en/detail/KMS8217;;;
KMS7531;Q20440996;[[wikidata:Q467462]];Puuc-Pang;;https://collection.smk.dk/#/en/detail/KMS7531;;;
KMS7127;Q20267347;[[wikidata:Q6160022]];Midsummer Night at Tisvilde Beach;https://commons.wikimedia.org/wiki/Special:FilePath/Julius Paulsen, 1886, Skt. Hans nat ved Tisvilde strand, KMS7127, Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS7127;5193;6493;image/jpeg
KMSst207;Q20494849;[[wikidata:Q539074]];View of the Rhine;https://commons.wikimedia.org/wiki/Special:FilePath/Herman Saftleven - View of the Rhine - KMSst207 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSst207;570;768;image/jpeg
KMS1965;Q20380230;[[wikidata:Q677006]];Landscape with the Flight into Egypt;https://commons.wikimedia.org/wiki/Special:FilePath/Herri met de Bles - Landscape with the Flight into Egypt - KMS1965 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1965;627;1000;image/jpeg
KMS1587;Q20550810;None;Et barn med blomster;;https://collection.smk.dk/#/en/detail/KMS1587;;;
DEP104;Q20355180;[[wikidata:Q380706]];Et barn med blomster;;https://collection.smk.dk/#/en/detail/DEP104;;;
KMS4278;Q20440136;[[wikidata:Q2761358]];View Through Beech Trees Across a Fiord;https://commons.wikimedia.org/wiki/Special:FilePath/P.C. Skovgaard - View Through Beech Trees Across a Fiord - KMS4278 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS4278;495;800;image/jpeg
KMS7673;Q20268638;[[wikidata:Q83578]];Untitled;;https://collection.smk.dk/#/en/detail/KMS7673;;;
KMSst319;Q20355819;[[wikidata:Q2428417]];A Chemist in his Laboratory;https://commons.wikimedia.org/wiki/Special:FilePath/Thomas van Apshoven - A Chemist in his Laboratory - KMSst319 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSst319;600;768;image/jpeg
KMS3814;Q20532495;[[wikidata:Q3428643]];The Artist with his Family;https://commons.wikimedia.org/wiki/Special:FilePath/Karel van Mander Iii - The Artist with his Family - Google Art Project.jpg;https://collection.smk.dk/#/en/detail/KMS3814;16618;13531;image/jpeg
KMSsp28;Q20539876;[[wikidata:Q3107986]];The Adoration of the Shepherds;https://commons.wikimedia.org/wiki/Special:FilePath/Giuseppe Bartolomeo Chiari - The Adoration of the Shepherds - KMSsp28 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp28;1053;800;image/jpeg
KMS4258;Q20440780;[[wikidata:Q5505025]];Ved forårstid;;https://collection.smk.dk/#/en/detail/KMS4258;;;
KMS3057;Q20354247;None;Aftenlandskab med en fontæne;;https://collection.smk.dk/#/en/detail/KMS3057;;;
KMS7883;Q20540169;[[wikidata:Q392816]];Da Thorkild Hansen forlod kunstlivet;;https://collection.smk.dk/#/en/detail/KMS7883;;;
KMS539;Q20355224;[[wikidata:Q1781575]];Landscape near the Forest Nordskoven, Jægerspris, Zealand;https://commons.wikimedia.org/wiki/Special:FilePath/Landskab ved Nordskoven nær Jægerspris.jpg;https://collection.smk.dk/#/en/detail/KMS539;1843;2466;image/jpeg
KMS1839;Q20491336;[[wikidata:Q6006049]];Hjemvendende fiskere modtages på Hornbæk Strand;https://commons.wikimedia.org/wiki/Special:FilePath/Carl Neumann - Hjemvendende fiskere modtages på Hornbæk Strand - KMS1839 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1839;2542;3849;image/jpeg
KMS646;Q20476163;[[wikidata:Q6837381]];Cattle Piece;https://commons.wikimedia.org/wiki/Special:FilePath/Michiel Carrée - Cattle Piece - KMS646 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS646;598;768;image/jpeg
DEP665;Q20354771;[[wikidata:Q2272816]];Cattle Piece;https://commons.wikimedia.org/wiki/Special:FilePath/Peder Balke - Landscape from Finnmark - 2020903 DEP665.jpg;https://collection.smk.dk/#/en/detail/DEP665;981;1500;image/jpeg
KMS7123;Q20392090;[[wikidata:Q3807923]];Painting;;https://collection.smk.dk/#/en/detail/KMS7123;;;
KMS6470;Q20268165;[[wikidata:Q7031533]];Children;;https://collection.smk.dk/#/en/detail/KMS6470;;;
KMS1144;Q20278418;[[wikidata:Q629856]];Southern Harbour among Rocks;https://commons.wikimedia.org/wiki/Special:FilePath/Johannes Lingelbach - Southern Harbour among Rocks - KMS1144 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1144;469;571;image/jpeg
KMS7931;Q20354914;[[wikidata:Q392816]];L'Etat;;https://collection.smk.dk/#/en/detail/KMS7931;;;
KMS57;Q20355589;[[wikidata:Q572155]];The Battle-Painter Jørgen Sonne in his Studio;https://commons.wikimedia.org/wiki/Special:FilePath/En bataillemaler, Jørgen Sonne (1801-90) i sit arbejdsværelse.jpg;https://collection.smk.dk/#/en/detail/KMS57;3917;3263;image/jpeg
KMS7736;Q20421027;[[wikidata:Q392816]];Gevninge;;https://collection.smk.dk/#/en/detail/KMS7736;;;
KMSst29P;Q20540313;None;Prince Albert, Duke of Brunswick and Lüneburg;;https://collection.smk.dk/#/en/detail/KMSst29P;;;
KMS6863;Q20354566;[[wikidata:Q12315660]];The Inlet at Lemvig;;https://collection.smk.dk/#/en/detail/KMS6863;;;
KMSsp600;Q20540489;[[wikidata:Q2578990]];Dead Birds on a Marble Table;https://commons.wikimedia.org/wiki/Special:FilePath/William Gouw Ferguson - Dead Birds on a Marble Table - KMSsp600 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp600;768;595;image/jpeg
KMSsp708;Q20540075;[[wikidata:Q315819]];A Shipwreck;https://commons.wikimedia.org/wiki/Special:FilePath/Claude-Joseph Vernet - A Shipwreck - KMSsp708 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp708;2214;3214;image/jpeg
KMS373;Q20432760;[[wikidata:Q1816105]];Fishermen on the Beach with their Boats and Catch;https://commons.wikimedia.org/wiki/Special:FilePath/Jacob Esselens - Fishermen on the Beach with their Boats and Catch - KMS373 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS373;628;768;image/jpeg
KMS4890;Q20540359;[[wikidata:Q4969725]];Townscape;;https://collection.smk.dk/#/en/detail/KMS4890;;;
KMS1009;Q20267156;None;Marine med et fransk krigsskib;;https://collection.smk.dk/#/en/detail/KMS1009;;;
KMS4262;Q20441142;[[wikidata:Q15944183]];The Garden in January;;https://collection.smk.dk/#/en/detail/KMS4262;;;
KMS589;Q25476908;[[wikidata:Q319854]];The Garden in January;https://commons.wikimedia.org/wiki/Special:FilePath/Jordemoderen forlader Androspigens hus. Simo siger til Davus, at han regner barselfærden for rent bedrageri.jpg;https://collection.smk.dk/#/en/detail/KMS4262;600;493;image/jpeg
KMS7990;Q20268280;[[wikidata:Q561184]];Untitled;;https://collection.smk.dk/#/en/detail/KMS7990;;;
KMSsp44;Q20440516;[[wikidata:Q316731]];Portrait of a Young Lady;https://commons.wikimedia.org/wiki/Special:FilePath/Federico Barocci - Portrait of a Young Lady - Google Art Project.jpg;https://collection.smk.dk/#/en/detail/KMSsp44;4405;3148;image/jpeg
KMSst67;Q20277485;[[wikidata:Q315996]];A Fortified Dutch Town;https://commons.wikimedia.org/wiki/Special:FilePath/Jan Josefsz van Goyen - A Fortified Dutch Town - KMSst67 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSst67;518;768;image/jpeg
KMS176;Q20538176;[[wikidata:Q5608262]];Det indvendige af Det kgl. teater under fremstillingen af Jacob v. Thyboe;https://commons.wikimedia.org/wiki/Special:FilePath/Det indvendige af Det kgl. teater under fremstillingen af Jacob v. Thyboe.jpg;https://collection.smk.dk/#/en/detail/KMS176;2585;3898;image/jpeg
KMS6584;Q20539507;[[wikidata:Q3049203]];Landscape, Baldersbrønde;;https://collection.smk.dk/#/en/detail/KMS6584;;;
KMS1779;Q20354724;[[wikidata:Q12312196]];Self-Portrait;https://commons.wikimedia.org/wiki/Special:FilePath/Frans Schwartz - Self-Portrait - KMS1779 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1779;1200;939;image/jpeg
KMS4277;Q20355267;[[wikidata:Q3365368]];A Funen Landscape at Harvest Time with Wedellsborghoved in the Background;https://commons.wikimedia.org/wiki/Special:FilePath/Dankvart Dreyer - A Funen Landscape at Harvest Time with Wedellsborghoved in the Background - KMS4277 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS4277;3888;5834;image/jpeg
KMSst388;Q20355508;[[wikidata:Q142710]];Nymphs and Satyr in front of a Temple;https://commons.wikimedia.org/wiki/Special:FilePath/Roelant Savery - Nymphs and Satyr in front of a Temple - KMSst388 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSst388;610;768;image/jpeg
KMS962;Q20549036;[[wikidata:Q972293]];Domestic Scene in a Poor Peasant's Living-Room;https://commons.wikimedia.org/wiki/Special:FilePath/Frederik Vermehren - Domestic Scene in a Poor Peasant's Living-Room - KMS962 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS962;2602;2227;image/jpeg
KMS7709;Q20433100;[[wikidata:Q2199553]];Thaw;https://commons.wikimedia.org/wiki/Special:FilePath/Tøbrud.jpg;https://collection.smk.dk/#/en/detail/KMS7709;3821;5983;image/jpeg
KMS45;Q20354523;[[wikidata:Q12304945]];Sulmalla venter forgæves Cathmor hos den gamle digter Clonmal, for hvem den døde Cathmors ånd viser sig;https://commons.wikimedia.org/wiki/Special:FilePath/C.F. Høyer - Sulmalla venter forgæves Cathmor hos den gamle digter Clonmal, for hvem den døde Cathmors ånd viser sig - KMS45 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS45;626;768;image/jpeg
KMS1453;Q20354896;[[wikidata:Q373753]];Ludvig Holberg Attending a Rehearsal of his Play Erasmus Montanus, Act IV, Scene 2;https://commons.wikimedia.org/wiki/Special:FilePath/Lorenz Frølich - Ludvig Holberg Attending a Rehearsal of his Play Erasmus Montanus, Act IV, Scene 2 - KMS1453 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1453;572;469;image/jpeg
KMS3182;Q20477304;[[wikidata:Q4820747]];Udsigt over Elben fra Stadt London i Dresden;https://commons.wikimedia.org/wiki/Special:FilePath/August Jerndorff - Udsigt over Elben fra Stadt London i Dresden - KMS3182 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3182;323;768;image/jpeg
KMS4131;Q20268599;[[wikidata:Q3361760]];Portrait of Countess Eleonora Agnes Scheel, neé Raben;https://commons.wikimedia.org/wiki/Special:FilePath/Eleonore Agnes Raben Gammel Estrup.jpg;https://collection.smk.dk/#/en/detail/KMS4131;6704;5506;image/jpeg
KMS959;Q20496601;[[wikidata:Q3162112]];Ruins in the Roman Campagna;https://commons.wikimedia.org/wiki/Special:FilePath/Janus la Cour - Ruins in the Roman Campagna - KMS959 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS959;492;768;image/jpeg
KMS3223;Q20437565;[[wikidata:Q150679]];Sketch for The Supper at Emmaus;https://commons.wikimedia.org/wiki/Special:FilePath/Anthony van Dyck - Sketch for The Supper at Emmaus - KMS3223 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3223;625;768;image/jpeg
KMSsp458;Q20539496;[[wikidata:Q18516453]];Portrait of a Man;https://commons.wikimedia.org/wiki/Special:FilePath/Anthonie van Ravesteyn - Portrait of a Man - KMSsp458 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp458;768;599;image/jpeg
DEP552;Q20278246;[[wikidata:Q380706]];Portrait of a Man;;https://collection.smk.dk/#/en/detail/DEP552;;;
KMSsp504;Q20267694;[[wikidata:Q7192842]];View of Paris seen from the Place Dauphine;https://commons.wikimedia.org/wiki/Special:FilePath/Pieter Wouwerman - View of Paris seen from the Place Dauphine - KMSsp504 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp504;735;1000;image/jpeg
KMS2066;Q20355044;[[wikidata:Q205863]];Couple at an Inn Table;https://commons.wikimedia.org/wiki/Special:FilePath/Jan Steen - Couple at an Inn Table - KMS2066 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS2066;768;558;image/jpeg
KMS1664;Q20550402;[[wikidata:Q363823]];A Danish Corvette Laying t in order to Confer with a Danish Brig: The Scene Being Set in West Indian Waters;https://commons.wikimedia.org/wiki/Special:FilePath/Eckersberg, CW - En dansk korvet, som ligger bi for at tale med en dansk orlogsbrig - 1827.jpeg;https://collection.smk.dk/#/en/detail/KMS1664;800;1213;image/jpeg
KMS316;Q20267213;[[wikidata:Q471147]];Landscape with Cattle;;https://collection.smk.dk/#/en/detail/KMS316;;;
KMS8258;Q20540205;[[wikidata:Q20870813]];No. 1870, Modulations;;https://collection.smk.dk/#/en/detail/KMS8258;;;
KMSst586;Q20392089;None;Ved en tilfrossen flod ligger et tårn, længere borte en by og i baggrunden snebedækkede bjerge;https://commons.wikimedia.org/wiki/Special:FilePath/KMS Stroe 586 Ubekendt - Ved en tilfrossen flod ligger et tårn, længere borte en by og i baggrunden snebedækkede bjerge - KMSst586 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSst586;547;768;image/jpeg
DEP687;Q48448790;[[wikidata:Q380706]];Landscape on the Island of Falster;https://commons.wikimedia.org/wiki/Special:FilePath/Vilhelm Hammershøi - Landscape on the Island of Falster - DEP687 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/DEP687;1623;2362;image/jpeg
KMSr174;Q20355763;[[wikidata:Q5589]];The Green Blouse;;https://collection.smk.dk/#/en/detail/KMSr174;;;
KMS4755;Q20355309;[[wikidata:Q20903400]];Gathering Thunderstorm, Gilleleje;;https://collection.smk.dk/#/en/detail/KMS4755;;;
KMS4938;Q20440705;[[wikidata:Q120354]];Tidlig forårsdag i Glostrup;https://commons.wikimedia.org/wiki/Special:FilePath/Albert Gottschalk - Tidlig forårsdag i Glostrup.jpg;https://collection.smk.dk/#/en/detail/KMS4938;857;1200;image/jpeg
KMS1051;Q20423979;[[wikidata:Q12313044]];Reveller Mare;https://commons.wikimedia.org/wiki/Special:FilePath/Fritz Thomsen - Reveller Mare - KMS1051 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1051;664;800;image/jpeg
KMS3213;Q20268577;[[wikidata:Q2576955]];Venus and Cupid;https://commons.wikimedia.org/wiki/Special:FilePath/Jacob van Loo - Venus and Cupid - KMS3213 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3213;600;450;image/jpeg
KMS8664;Q20354179;[[wikidata:Q12318916]];Fængselsdekoration med fanger og fangevogtere;https://commons.wikimedia.org/wiki/Special:FilePath/Jacob Fabris - Fængselsdekoration med fanger og fangevogtere - KMS8664 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS8664;721;1200;image/jpeg
KMS3926;Q20277428;None;The Archangel Michael with the Dragon;https://commons.wikimedia.org/wiki/Special:FilePath/Ubekendt spansk 1500-tallet - The Archangel Michael with the Dragon - KMS3926 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3926;587;404;image/jpeg
KMSst247;Q20355422;[[wikidata:Q6688457]];Girl with a Distaff;https://commons.wikimedia.org/wiki/Special:FilePath/Louis de Moni - Girl with a Distaff - KMSst247 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSst247;768;616;image/jpeg
KMS6777;Q20394074;[[wikidata:Q4354819]];The Market Square in Banuyls-sur-Mere;https://commons.wikimedia.org/wiki/Special:FilePath/Karl Isakson - The Market Square in Banuyls-sur-Mere - KMS6777 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS6777;768;460;image/jpeg
KMS8778;Q63033309;[[wikidata:Q53556559]];Fra min skitseblok nr. 45;;https://collection.smk.dk/#/en/detail/KMS8778;;;
KMS6575;Q20549944;[[wikidata:Q468252]];Stormvejr. Skagens Gren;https://commons.wikimedia.org/wiki/Special:FilePath/Stormvejr. Skagens Gren.jpg;https://collection.smk.dk/#/en/detail/KMS6575;576;768;image/jpeg
KMS544;Q20539173;[[wikidata:Q5971442]];Et vænge;https://commons.wikimedia.org/wiki/Special:FilePath/Andreas Peter Madsen - Et vænge - KMS544 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS544;3709;5316;image/jpeg
KMSsp143;Q20268725;None;Kristi bespottelse;https://commons.wikimedia.org/wiki/Special:FilePath/KMS Spengler 143 Ubekendt - Kristi bespottelse - KMSsp143 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp143;768;657;image/jpeg
KMS7726;Q20540572;[[wikidata:Q392816]];GONZAGA. Klassisk suite i fire satser;;https://collection.smk.dk/#/en/detail/KMS7726;;;
KMS7493f;Q20354754;[[wikidata:Q6819057]];Front;;https://collection.smk.dk/#/en/detail/KMS7493f;;;
KMSsp592;Q20540715;[[wikidata:Q261496]];The Presentation at the Temple;https://commons.wikimedia.org/wiki/Special:FilePath/Barent Fabritius - The Presentation at the Temple - KMSsp592 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp592;446;768;image/jpeg
KMS3719;Q20418643;[[wikidata:Q4993706]];After the Bath;;https://collection.smk.dk/#/en/detail/KMS3719;;;
KMS3059;Q20435243;[[wikidata:Q955671]];Trompe l'oeil. Brevvæg med kamfoder og nodehæfte;https://commons.wikimedia.org/wiki/Special:FilePath/Cornelius Norbertus Gijsbrechts - Trompe l'oeil. Board Partition with Letter Rack and Music Book - Google Art Project.jpg;https://collection.smk.dk/#/en/detail/KMS3059;5419;4725;image/jpeg
KMS7210;Q20481884;[[wikidata:Q12310503]];Old Mill on a Flooded Spit of Land, Funen;;https://collection.smk.dk/#/en/detail/KMS7210;;;
KMSsp375;Q20381165;[[wikidata:Q2627622]];Wooded Landscape;https://commons.wikimedia.org/wiki/Special:FilePath/Alexander Keirincx - Wooded Landscape - KMSsp375 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp375;561;768;image/jpeg
KMS41;Q20380725;[[wikidata:Q21055]];Pave Leo X og kardinalerne Ludovico de' Rossi og Giulio de' Medici. Kopi efter Rafael;https://commons.wikimedia.org/wiki/Special:FilePath/C.A. Jensen - Pave Leo X og kardinalerne Ludovico de' Rossi og Giulio de' Medici. Kopi efter Rafael - KMS41 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS41;768;582;image/jpeg
KMSsp695;Q20380932;None;Landscape by Sunset;;https://collection.smk.dk/#/en/detail/KMSsp695;;;
KMSsp166;Q20354117;[[wikidata:Q543948]];Juda and Thamar;;https://collection.smk.dk/#/en/detail/KMSsp166;;;
KMSsp672;Q20267886;[[wikidata:Q515222]];Mountain Landscape with a Natural Gateway;https://commons.wikimedia.org/wiki/Special:FilePath/Frederik de Moucheron - Mountain Landscape with a Natural Gateway - KMSsp672 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp672;768;680;image/jpeg
